mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
33	33	193/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		0	60	C4	4	386
33	33	775/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		-2	58	Bb3	3	387
33	33	97	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-3	39	Eb2	2	398
33	33	97	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	398
33	33	97	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		0	60	C4	4	388
33	33	779/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		-2	58	Bb3	3	389
33	33	195/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	399
33	33	195/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		0	60	C4	4	390
33	33	783/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		-2	58	Bb3	3	391
33	33	98	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		-1	53	F3	3	400
33	33	98	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		0	60	C4	4	400
33	33	98	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	392
33	33	98	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65	F4	4	383
33	33	98	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	383
33	33	787/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	393
33	33	197/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		0	48	C3	3	401
33	33	197/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	394
33	33	791/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	395
34	34	99	0.5	0	0	3/4	3	1	1/8		1/8	1		-3	51	Eb3	3	417
34	34	99	0.5	0	0	3/4	3	1	1/8		1/8	1		-2	58	Bb3	3	417
34	34	99	0.375	0	0	3/4	2	1	3/32		1/16	3/2		0	60	C4	4	405
34	34	99	1.0	0	0	3/4	1	1	1/4		1/4	1		-3	63	Eb4	4	402
34	34	99	1.0	0	0	3/4	1	1	1/4		1/4	1		1	67	G4	4	402
34	34	795/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		-2	58	Bb3	3	406
34	34	199/2	0.5	1/8	1/8	3/4	3	1	1/8		1/8	1		-2	46	Bb2	2	418
34	34	199/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		0	60	C4	4	407
34	34	799/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		-2	58	Bb3	3	408
34	34	100	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		-1	41	F2	2	419
34	34	100	0.5	1/4	1/4	3/4	3	1	1/8		1/8	1		0	48	C3	3	419
34	34	100	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	409
34	34	100	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	65	F4	4	403
34	34	100	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	403
34	34	803/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	410
34	34	201/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		-1	53	F3	3	420
34	34	201/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	411
34	34	807/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		0	60	C4	4	412
34	34	101	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		1	55	G3	3	421
34	34	101	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		2	62	D4	4	421
34	34	101	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		-3	63	Eb4	4	413
34	34	101	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	G4	4	404
34	34	101	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-2	70	Bb4	4	404
34	34	811/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		2	62	D4	4	414
34	34	203/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		1	43	G2	2	422
34	34	203/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		2	50	D3	3	422
34	34	203/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		-3	63	Eb4	4	415
34	34	815/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		2	62	D4	4	416
35	35	102	0.375	0	0	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	435
35	35	102	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-4	68	Ab4	4	423
35	35	102	0.375	0	0	3/4	1	1	3/32		1/16	3/2		0	72	C5	5	423
35	35	819/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		-3	63	Eb4	4	436
35	35	819/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		1	67	G4	4	424
35	35	819/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		5	71	B4	4	424
35	35	205/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		4	64	E4	4	437
35	35	205/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-2	70	Bb4	4	425
35	35	205/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		2	74	D5	5	425
35	35	823/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		-1	65	F4	4	438
35	35	823/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		-4	68	Ab4	4	426
35	35	823/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		0	72	C5	5	426
35	35	103	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		2	62	D4	4	439
35	35	103	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-4	68	Ab4	4	427
35	35	103	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		0	72	C5	5	427
35	35	827/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		-3	63	Eb4	4	440
35	35	827/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		1	67	G4	4	428
35	35	827/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		5	71	B4	4	428
35	35	207/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		4	64	E4	4	441
35	35	207/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-2	70	Bb4	4	429
35	35	207/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		2	74	D5	5	429
35	35	831/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		-1	65	F4	4	442
35	35	831/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		-4	68	Ab4	4	430
35	35	831/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		0	72	C5	5	430
35	35	104	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		6	66	F#4	4	443
35	35	104	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		0	72	C5	5	431
35	35	104	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		4	76	E5	5	431
35	35	835/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		1	67	G4	4	444
35	35	835/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		5	71	B4	4	432
35	35	835/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		-3	75	Eb5	5	432
35	35	209/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		8	68	G#4	4	445
35	35	209/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-5	73	Db5	5	433
35	35	209/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-1	77	F5	5	433
35	35	839/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		3	69	A4	4	446
35	35	839/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		0	72	C5	5	434
35	35	839/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		4	76	E5	5	434
36	36	105	0.375	0	0	3/4	2	1	3/32		1/16	3/2		3	69	A4	4	459
36	36	105	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-3	75	Eb5	5	447
36	36	105	0.375	0	0	3/4	1	1	3/32		1/16	3/2		1	79	G5	5	447
36	36	843/8	0.125	3/32	3/32	3/4	2	1	1/32		1/32	1		-2	70	Bb4	4	460
36	36	843/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		2	74	D5	5	448
36	36	843/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		6	78	F#5	5	448
36	36	211/2	0.375	1/8	1/8	3/4	2	1	3/32		1/16	3/2		5	71	B4	4	461
36	36	211/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-1	77	F5	5	449
36	36	211/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		3	81	A5	5	449
36	36	847/8	0.125	7/32	7/32	3/4	2	1	1/32		1/32	1		0	72	C5	5	462
36	36	847/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		4	76	E5	5	450
36	36	847/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		-4	80	Ab5	5	450
36	36	106	0.375	1/4	1/4	3/4	2	1	3/32		1/16	3/2		7	73	C#5	5	463
36	36	106	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-6	78	Gb5	5	451
36	36	106	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-2	82	Bb5	5	451
36	36	851/8	0.125	11/32	11/32	3/4	2	1	1/32		1/32	1		2	74	D5	5	464
36	36	851/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		-1	77	F5	5	452
36	36	851/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		3	81	A5	5	452
36	36	213/2	0.375	3/8	3/8	3/4	2	1	3/32		1/16	3/2		9	75	D#5	5	465
36	36	213/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-4	80	Ab5	5	453
36	36	213/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		0	84	C6	6	453
36	36	855/8	0.125	15/32	15/32	3/4	2	1	1/32		1/32	1		4	76	E5	5	466
36	36	855/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		1	79	G5	5	454
36	36	855/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		5	83	B5	5	454
36	36	107	0.375	1/2	1/2	3/4	2	1	3/32		1/16	3/2		-1	77	F5	5	467
36	36	107	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-2	82	Bb5	5	455
36	36	107	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	455
36	36	859/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		-1	77	F5	5	456
36	36	859/8	0.125	19/32	19/32	3/4	2	1	1/32		1/32	1		6	78	F#5	5	468
36	36	859/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		10	82	A#5	5	456
36	36	215/2	0.375	5/8	5/8	3/4	2	1	3/32		1/16	3/2		1	79	G5	5	469
36	36	215/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		3	81	A5	5	457
36	36	215/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		0	84	C6	6	457
36	36	863/8	0.125	23/32	23/32	3/4	2	1	1/32		1/32	1		8	80	G#5	5	470
36	36	863/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		5	83	B5	5	458
36	36	863/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		-3	87	Eb6	6	458
37	37	108	1.0	0	0	3/4	2	1	1/4		1/4	1		3	81	A5	5	483
37	37	108	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	471
37	37	108	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	471
37	37	867/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	472
37	37	867/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	472
37	37	217/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	473
37	37	217/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	473
37	37	871/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	474
37	37	871/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	474
37	37	109	1.5	1/4	1/4	3/4	2	1	3/8		1/4	3/2		3	81	A5	5	484
37	37	109	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	475
37	37	109	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	475
37	37	875/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	476
37	37	875/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	476
37	37	219/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	477
37	37	219/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	477
37	37	879/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	478
37	37	879/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	478
37	37	110	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	479
37	37	110	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	479
37	37	883/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	480
37	37	883/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	480
37	37	221/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	82	Bb5	5	485
37	37	221/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	481
37	37	221/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	481
37	37	887/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	482
37	37	887/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	482
38	38	111	2.0	0	0	3/4	2	1	1/2		1/2	1	1	1	79	G5	5	498
38	38	111	0.375	0	0	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	486
38	38	111	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	486
38	38	891/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	487
38	38	891/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	487
38	38	223/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	488
38	38	223/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	488
38	38	895/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	489
38	38	895/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	489
38	38	112	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	490
38	38	112	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	490
38	38	899/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	491
38	38	899/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	491
38	38	225/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	492
38	38	225/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	492
38	38	903/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	493
38	38	903/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	493
38	38	113	0.3333333333333333	1/2	1/2	3/4	2	1	1/12		1/8	2/3	-1	1	79	G5	5	499
38	38	113	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	494
38	38	113	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	494
38	38	340/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12		1/8	2/3		3	81	A5	5	500
38	38	907/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	495
38	38	907/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	495
38	38	227/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	496
38	38	227/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	496
38	38	341/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12		1/8	2/3		5	83	B5	5	501
38	38	911/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	497
38	38	911/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	497
39	39	114	1.0	0	0	3/4	2	1	1/4		1/4	1		3	81	A5	5	514
39	39	114	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	502
39	39	114	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	502
39	39	915/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	503
39	39	915/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	503
39	39	229/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	504
39	39	229/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	504
39	39	919/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	505
39	39	919/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	505
39	39	115	1.5	1/4	1/4	3/4	2	1	3/8		1/4	3/2		3	81	A5	5	515
39	39	115	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	506
39	39	115	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	506
39	39	923/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	507
39	39	923/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	507
39	39	231/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	508
39	39	231/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	508
39	39	927/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	509
39	39	927/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	509
39	39	116	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	510
39	39	116	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	510
39	39	931/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	511
39	39	931/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	511
39	39	233/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	82	Bb5	5	516
39	39	233/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-5	85	Db6	6	512
39	39	233/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	512
39	39	935/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	513
39	39	935/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	513
40	40	117	2.0	0	0	3/4	2	1	1/2		1/2	1	1	1	79	G5	5	529
40	40	117	0.375	0	0	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	517
40	40	117	0.375	0	0	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	517
40	40	939/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	518
40	40	939/8	0.125	3/32	3/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	518
40	40	235/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	519
40	40	235/2	0.375	1/8	1/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	519
40	40	943/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	520
40	40	943/8	0.125	7/32	7/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	520
40	40	118	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	521
40	40	118	0.375	1/4	1/4	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	521
40	40	947/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	522
40	40	947/8	0.125	11/32	11/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	522
40	40	237/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	523
40	40	237/2	0.375	3/8	3/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	523
40	40	951/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	524
40	40	951/8	0.125	15/32	15/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	524
40	40	119	0.3333333333333333	1/2	1/2	3/4	2	1	1/12		1/8	2/3	-1	1	79	G5	5	530
40	40	119	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	525
40	40	119	0.375	1/2	1/2	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	525
40	40	358/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12		1/8	2/3		3	81	A5	5	531
40	40	955/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		7	85	C#6	6	526
40	40	955/8	0.125	19/32	19/32	3/4	1	1	1/32		1/32	1		4	88	E6	6	526
40	40	239/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		2	86	D6	6	527
40	40	239/2	0.375	5/8	5/8	3/4	1	1	3/32		1/16	3/2		-1	89	F6	6	527
40	40	359/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12		1/8	2/3		5	83	B5	5	532
40	40	959/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		9	87	D#6	6	528
40	40	959/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		6	90	F#6	6	528
41	41	243/2	0.5	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	C4	4	536
41	41	243/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	E4	4	533
41	41	243/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		8	68	G#4	4	533
41	41	243/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	533
41	41	122	0.5	1/2	1/2	3/4	3	1	1/8		1/8	1		3	57	A3	3	537
41	41	122	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		7	61	C#4	4	534
41	41	122	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65	F4	4	534
41	41	122	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	A4	4	534
41	41	245/2	0.5	5/8	5/8	3/4	3	1	1/8		1/8	1		-1	53	F3	3	538
41	41	245/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	58	Bb3	3	535
41	41	245/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62	D4	4	535
41	41	245/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65	F4	4	535
42	42	123	0.5	0	0	3/4	3	2	1/8		1/8	1		3	45	A2	2	549
42	42	123	3.0	0	0	3/4	3	1	3/4		1/2	3/2		0	48	C3	3	548
42	42	123	1.0	0	0	3/4	2	1	1/4		1/4	1		4	52	E3	3	545
42	42	123	2.0	0	0	3/4	1	2	1/2		1/2	1		-2	58	Bb3	3	544
42	42	123	1.0	0	0	3/4	1	1	1/4		1/4	1	1	0	60	C4	4	539
42	42	247/2	0.5	1/8	1/8	3/4	3	2	1/8		1/8	1		1	43	G2	2	550
42	42	124	1.0	1/4	1/4	3/4	3	2	1/4		1/4	1		-1	41	F2	2	551
42	42	124	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53	F3	3	546
42	42	124	0.75	1/4	1/4	3/4	1	1	3/16		1/8	3/2	-1	0	60	C4	4	540
42	42	499/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	541
42	42	125	1.0	1/2	1/2	3/4	3	2	1/4		1/4	1		4	40	E2	2	552
42	42	125	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	547
42	42	125	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	547
42	42	125	0.75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	62	D4	4	542
42	42	503/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	543
43	43	126	0.5	0	0	3/4	3	2	1/8		1/8	1		3	45	A2	2	563
43	43	126	3.0	0	0	3/4	3	1	3/4		1/2	3/2		0	48	C3	3	562
43	43	126	1.0	0	0	3/4	2	1	1/4		1/4	1		4	52	E3	3	559
43	43	126	2.0	0	0	3/4	1	2	1/2		1/2	1		-2	58	Bb3	3	558
43	43	126	1.0	0	0	3/4	1	1	1/4		1/4	1	1	0	60	C4	4	553
43	43	253/2	0.5	1/8	1/8	3/4	3	2	1/8		1/8	1		1	43	G2	2	564
43	43	127	1.0	1/4	1/4	3/4	3	2	1/4		1/4	1		-1	41	F2	2	565
43	43	127	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53	F3	3	560
43	43	127	0.75	1/4	1/4	3/4	1	1	3/16		1/8	3/2	-1	0	60	C4	4	554
43	43	511/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		2	62	D4	4	555
43	43	128	1.0	1/2	1/2	3/4	3	2	1/4		1/4	1		4	40	E2	2	566
43	43	128	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	561
43	43	128	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	561
43	43	128	0.75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	62	D4	4	556
43	43	515/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	557
44	44	129	0.16666666666666666	0	0	3/4	1	1	1/24		1/16	2/3		3	81	A5	5	567
44	44	775/6	0.16666666666666666	1/24	1/24	3/4	1	1	1/24		1/16	2/3		2	86	D6	6	568
44	44	388/3	0.16666666666666666	1/12	1/12	3/4	1	1	1/24		1/16	2/3		3	81	A5	5	569
44	44	259/2	0.16666666666666666	1/8	1/8	3/4	1	1	1/24		1/16	2/3		6	90	F#6	6	570
44	44	779/6	0.16666666666666666	5/24	5/24	3/4	1	1	1/24		1/16	2/3		4	88	E6	6	571
44	44	130	0.16666666666666666	1/4	1/4	3/4	1	1	1/24		1/16	2/3		2	86	D6	6	572
44	44	391/3	0.16666666666666666	1/3	1/3	3/4	1	1	1/24		1/16	2/3		5	83	B5	5	573
44	44	261/2	0.16666666666666666	3/8	3/8	3/4	1	1	1/24		1/16	2/3		3	81	A5	5	574
44	44	785/6	0.16666666666666666	11/24	11/24	3/4	1	1	1/24		1/16	2/3		6	78	F#5	5	575
